text,label
 news bbc replaces nichola sturgeons pandemic briefings jamie oliver making curried haggis,False
 sunday march covid affecting pei today,True
 various steps taken goi removal bottlenecks paved way enhanced testing testing labs govt amp pvt country comprising,True
 coronavirus google slow hiring rest ceo sundar pichai tells staff,True
 walmart closing hundreds stores,False
 rt airborne transmission occur health care settings specific medical procedures generate small droplets,True
 covid sask province announces th death new cases cluster lloydminster,True
 healthy yearold boy lost life days,True
 gandhi siblings priyanka rahul broke lockdown enforced india roaming around,False
 orwell dead living bridge continued,False
 update mobility uk uk compliant social distancing interventions substantial reduction mobility across uk enforced lockdown mobility remains low consistently increases report,True
 migrants mumbai robbed killed man money due lockdown,False
 previously reported case considered recovered total number active cases new zealand imported cases quarantine brings total number confirmed cases report world health organization,True
 gov wolf allowing companies distribute us flags ship orders placed veterans graves memorial day,True
 chinese scientist ms shih zhengli warned mosquitoes spread covid turn virus mosquitocoronavirus,False
 need plan fully supress virus shadow health secretary jonathan ashworth says urgent government fixes test trace avoid restrictions get story,True
 teams indous scientists jointly scout solutions ranging early diagnostic tests antiviral therapy drug repurposing ventilator research disinfection machines amp sensorbased symptom tracking,True
 yesterday labs processed tests total number tests completed almost completed last week due high levels testing delays hours processing tests,True
 covid positive andhra headmaster died due hospitals negligence chandrababu naidu,True
 pandemic taken huge toll lives amp livelihoods disrupting health systems economies amp societies even countries advanced health systems amp powerful economies overwhelmed,True
 rt update total number recoveries touched taking recovery rate total,True
 whatsapp chain workers argentinas important lab testing coronavirus advised leave house next two weeks infection peak,False
 message chu mans hospital france presenting alarmist arguments encourage french people stay home,False
 photo shows president rodrigo duterte along senator bong go rounds coronavirus pandemic philippines,False
 coronavirus caused g,False
 people referred test awaiting results,True
 everyone role play reduce slow transmission social distancing one way prevent spread covid means avoiding crowded places maintaining distance others prevention tips,True
 audio clip claiming renowned heart surgeon dr devi shetty going viral facebook twitter whatsapp,False
 coronavirus santegidio abruzzo italy,False
 new case covid sacedn spain,False
 italian doctor worked shenzhen hospital china issued series instuctions locating treating new coronavirus sarscov,False
 daily update allows us track individual hour periods also current tab provides updated numbers throughout day quick reminder method,True
 theres proof deepswabbing preferred covid test testers implanting something,False
 health authority employees wont need doctors note shortterm illness,True
 latest cdc data show hospitalization rates highest among american indianalaska natives blacks hispanicslatinos existing disparities make groups vulnerable covid outbreaks,True
 irving oil retools lubricants plant produce hand sanitizer,True
 bc announces month relief bc hydro bills customers small businesses,True
 states beat covid india win pm tells chief ministers,True
 rt wisconsin trending poorly covid cases gov tony evers stat isnt quite right,False
 combined total confirmed probable cases remains change number recovered cases remain represents confirmed probable cases additional deaths report,True
 nice approving encorafenib cetuximab treating braf v e mcrc,True
 flu killed people united states last year,False
 indias maintains high recovery rate total recoveries cross lakh recovered patients times active cases details,True
 people repeatedly tried make contact including via text via phone calls,True
 hold breath cursor moves video dont coronavirus,False
 south whole reported new deaths today new high region,True
 one case likely linked cluster still investigated undertaken tests last hours people linked cluster government managed quarantine precautionary measure,True
 new covid rules limit edmonton taxis ridehailing vehicles passenger household group,True
 coronavirus could leaked chinese lab,False
 today began use cobas system ncdc national reference laboratory testing using approximately samples tested hours begins nd prong national strategy integrate lab systems amp increase testing capacity,True
 article shared facebook claimed virus fake proven faulty testing,False
 fort mcpherson jamboree goes online amid gathering restrictions,True
 photo man trying ressurect grandmother mouthtomouth breathing according caption photo taken minas gerais brazil,False
 today cases,True
 blog article quoting italian virologist matteo bassetti would said italy nobody died covid may,False
 returning todays data states reported k new cases states reported new cases,True
 suicides increased covid lockdown period,False
 photographs killer whales allegedly taken el mdano tenerife confinement coronavirus,False
 rt take steps keep friends family safe visiting higher risk severe illness learn,True
 photos ukrainian hospitals show ready end march accept patients covid,False
 coronavirus uk reports highest daily covid cases since may,True
 ready wave arrive doctor spain warned uk public wear masks says second wave way read click,True
 whatsapp chain said japanese scientist tasuku honjo claimed covid created man,False
 spanish prime minister pedro sanchez told people invest bitcoin pandemic,False
 video man violating lockdown dehradun given communal spin,False
 factory worker wibs bread mumbai found affected coronavirus buyers advised avoid bread,False
 reason us documented covid cases world tested residents faster rate country,False
 exchange students return winnipeg coronavirus prompts school closures japan,True
 several working behind scenes whose roles critical response today thank colleagues cleaners drivers electricians security personnel amp people working quietly hard every day week,True
 restaurants pivot selling groceries covid shutdown,True
 brasilian doctor discovered cure covid,False
 factors favor noninvasive ventilation include stably high oxygen requirements normal mental status ward location care moderate severe covid,True
 look muslims prayers gathered hundreds police run away started stone pelting defiance police use force dont obey local curfew orders police india enforce guns means besides lathi cane charge live let live rule,False
 flood hit areas pretend coronavirus bid get governments attention,False
 kalonji nigella seeds per cent hydroxychloroquine taking prevent covid,False
 luciano hang roberto justus brazilian businessmen provertical isolation tactics eduardo costa singer bolsonaro supporter donated million brazilian reais respirators sus national health care system,False
 rt india scaled another peak registering highest ever single day recoveries last h,True
 wonder us revered alter ego big uncle sam world sadly latest context satanic china wrecking havoc throughout world bioengineered terrorism form covid neither us un could much,False
 us embassy japan warns japanese medical system collapse soon,False
 drugs controller general india dcgi also permitted two indigenously developed vaccines one developed bharat biotech international ltd collaboration another zydus cadila healthcare ltd phase amp ii clinical trials,True
 photo shared hundreds times multiple posts facebook twitter alongside claim taken spanish flu pandemic,False
 coronavirus tech companies dealing fake news lies,False
 us hits another grim coronavirus milestone inform viral infection completely controllable n acetylcysteine legal responsibility,False
 states reported newly discovered cases today last weeks low almost exact match last tuesdays newcase number,True
 video shows italians french people singing madonna katy perry britney spears aya nakamura songs balcony lockdown measure france italy,False
 us coronavirus cases highest world,True
 putting kids vaccines covid heightens risk outbreaks,True
 looking case data fairly clear low plateau day average stayed k cases per day extended ago days ago,True
 cnn congratulated costa rica discharged covid,False
 need know covid alberta thursday march,True
 donald trump claimed upplayed seriousness coronavirus pandemic despite admitting earlier year wanted always play,True
 bill gates access dna ownership,False
 video shows man covid spitting grocery store items,False
 taxpayers spent develop drug remdesivir,True
 testing testing key controlling coronavirus spread,True
 breakdown cases states real time please see currently lagos fct ogun ekiti oyo total confirmed cases,True
 picture allegedly shot brazil would show row black bags containing corpses man easily moving one using one arm,False
 image man carrying old mother back shows migrants travelling homes india amidst lockdown,False
 chatham man printed almost face shields frontline healthcare workers across ontario,True
 matter days cases moment may even passed weve reached peak rate infections,True
 cumulative hospitalizations tells something though far complete story severity disease current hospitalizations measures something else though quantifies strain hospital system given time,True
 nz covid tracer recorded registered users posters created date ministry continues remind new zealanders keep record theyve remains one best tools continued fight covid,True
 according chinese cdc tea reduce risk contracting coronavirus,False
 princess cruises halts operations days due coronavirus,True
 police patrols everywhere steel forks iron bars guns way stopped outbreak way,False
 calgary reduce lanes roads help walkers cyclists keep distance covid pandemic,True
 un secretarygeneral antonio guterres says pandemic dramatically derailed sustainable development goals put question progress made eradication poverty hunger latest world news,True
 post shows dead bodies covid patients lying lnjp hospital delhi india,False
 image episode futurama claims show forbade time travel back,False
 rt focusing many people possible continues increase testing capacities million,True
 nebulizations relive coronavirus symptoms,False
 obama administration made decision testing turned detrimental coronavirus,False
 whatsapp message claiming covid would acronym program aimed reducing worlds population aid artificial intelligence program would presented world economic forum davos switzerland,False
 latest update new cases covid report new zealand today total number confirmed cases covid remains number report world health organization,True
 seven new zealands significant clusters closed recent world hereford conference cluster closed today yesterday laboratories around country completed tests bringing total number tests completed date,True
 google employees demand better treatment contract workers amid coronavirus crisis,True
 manuel elkin patarroyo famous colombian scientific wrote message coronavirus sided,False
 fear lessons learned past pandemics applied coronavirus,True
 digital contact tracing done without creeping surveillance privacy commissioner hopeful,True
 rt contact tracing testing supported isolation ttsi across nation provide pandemic safety get us back,True
 salty sour foods cause body covid virus explode dissolve,False
 dont go covid assessment sites without calling first,True
 ns nursing homes end window visits amid covid concerns,True
 many deaths people years age occur low middleincome countries,True
 liberal mp selfisolation covid fears attending washington dc conference,True
 im sure even good comparison states know arent capturing hospitals,True
 interest rates plunging arent mortgage rates,True
 india scientists found hiv gene embedded covid chinas bioweapon,False
 volunteer coronavac chinese vaccine covid tested brazil reported severe fevers story published marie claire magazine,False
 confidential list experts decides spanish regions relax mesures coronavirus state alarm leaked media,False
 whatsapp group admins detained sharing coronavirus messages dadar mumbai,False
 rt wrote viral working paper estimated covid cases could linked,False
 medical report hospital general universitario santa luca de cartagena murcia person possible coronavirus,False
 nobody found dead corona homes die hospital,False
 claims made viral video plandemic include,False
 critics say wrong use pcr tests detect covid since theory specific sarscov nonspecific test genetic material organism detected potentially misidentify another virus covid,False
 major global pandemics originated china,False
 videos passenger plane italy ethiopia positive coronavirus,False
 deaths hospice heritage green hamilton covid death toll climbs,True
 need know covid ottawa tuesday march,True
 video showing rows black body bags sprawled floor taken east avenue medical center eamc,False
 news nobody north watford caught coronavirus theyre hard,False
 ontario confirmed cases covid heres need know,True
 bill gates patented coronavirus,False
 bc records death covid bringing total,True
 visitors steal away bcs small towns even locals beg stay home,True
 doctors japan advise people drink water every minutes prevent infection,False
 three stories read afternoon pm chair emergency cobra meeting tomorrow daily cases within weeks unless infection rates slow four ways help beat covid,True
 donald trump respond coronavirus pandemic review key moments trump said times factchecked,False
 covid impacts nearly every decision healthcare workers make hospital home,True
 cdc reduce covid florida case count,False
 cases covid identified manitoba remain previous case ruled,True
 new coronavirus survives shoes surfaces,False
 video muslims gathered roads despite curfew curb spread coronavirus,False
 coronavirus case uttar pradesh district india,False
 nostradamus predicted covid,False
 coronavirus discovered ali mohamed zaki,False
 newly reported cases remained k day average remained k last days,True
 guess children risk unless underlying medical issue,False
 huge testing number appears duein partto california georgia states releasing backlogged results ca ga reported least k results today yesterday instance ca alone reported k test results today,True
 gargling water mixed salt vinegar get rid novel coronavirus ones throat,False
 intent encourage strictly follow stay home policies prevent overload prevent added deaths come along overload,True
 coronavirus whats happening canada around world april,True
 reported death toll also reached new high important caveat number ny reported deaths newly confirmed occur last hours sharp local reporting topic,True
 today active cases district,True
 pm modi isnt giving free masks swachh bharat mission,False
 need know covid ottawa sunday march,True
 minors admitted covid infanta sofa hospital madrid three talavera hospital,False
 italian doctors say coronavirus bacteria,False
 says italy arrested doctor intentionally killing coronavirus patients,False
 youtube chanel blog created promote idea nato troops leaving lithuania due governments inability deal covid pandemic,False
 today pm et join facebook live theyll discuss covid misinformation answer questions,False
 video showed brutal indian authorities buried covid patients alive,False
 travel permit muslim people ramadan state alarm spain,False
 advised isolation social distancing really,False
 europe middle east scramble limit spread coronavirus,True
 thunder bay health unit investigating covid case connected memorial ave walmart employee,True
 northern checkpoints acting conduits information people passing says worker,True
 screenshot nigerian television station showing breakdown confirmed cases shared facebook twitter whatsapp alongside claims shows novel coronavirus cases across country,False
 virtual rounding clinical exams lectures may permanently change,True
 loop feeling impact,True
 department homeland security dhs plans mobilize national guard enforce nationwide day quarantine,False
 always appreciate questions quality data see number doesnt look right please file issue investigate,True
 masks parking spots people says windsorite teaching south korea amid covid,True
 chinese allowed supermarket started australia,False
 leader north korea kim jongun visits infected woman without wearing mask,False
 video suggesting man spitting bread spread coronavirus,False
 nearly new cases reported five states states also contributing new recovered cases,True
 viral post dr devi shettys steps covid fake,False
 colloidal silver killer covid many ills used years look wont hear media big pharma cant patent around years look buy expensive carry spray time,False
 granted day visits see family member closing dying returned facility end day one person granted exemption terminal medical condition people granted exemption exceptional circumstances,True
 franois lego stars quebec city couples stopmotion tribute healthcare workers,True
 coronavirus live hours surface,False
 coronavirus impact global economy may jeopardize albertas balancedbudget plans kenney,True
 exclusive picture patients throat infected coronavirus covid showing extent inflammation destruction affected throat entrance lungs caused virus first days infection taste severe shortness breath,False
 huge results breaking chloroquine study show cure rate patients infected coronavirus,False
 coronavirus numbers behind uks newest covid warnings,True
 message broadcasts link allegedly request food aid coronavirus quarantine,False
 says us developing antivirus includes chip track movement,False
 olive garden employees allowed wear black lives matter masks american flag,False
 arizona poster child problem even outbreak continues hospitalizations deaths rise day average tests fallen july,True
 living invisible illness time covid point view,True
 water company chlorine added tap water prevent coronavirus let water rest two hours using,False
 bjp mla suman haripriya assam assembly earlier today believe gaumutra cowurine gobar cowdung could used treat coronavirus,False
 fines patrols montreal police ramp enforcement public health orders,True
 papua new guineas confirmed cases covid reached new case reported national capital district last hours,False
 students young manitobans say theyre facing challenges finding work covid,True
 indian governments ministry ayush asked patanjali ayurved stop advertising found cure coronavirus examination tennis world champion novak djokovic tests positive covid taking part adria tour,False
 povidone iodine found effective preventing covid infection,False
 south korean presidential blue house forbids term wuhan pneumonia,False
 vitamin c warm water lemon effective ways preventing covid,False
 coronavirus indias covid cases surge past one million,True
 posts circulating social media claim ugandan kenyan authorities instructed landlords stop collecting rent due novel coronavirus,False
 reopening society doesnt mean virus longer us means learn continue lives safely require sacrifice areas dg,True
 luck early preparation flattening bcs covid curve officials urge residents let,True
 humans getting sick bioengineered coronavirus ones body reacting g coronavirus vaccine rfid chip introduced cure disease called mark beast,False
 nearly half missouri counties reported positive covid cases,False
 picture shows clothes died coronavirus china beijing shipping clothes africa,False
 covid act found average person illinois covid infecting people data shows infection growth rate declined time factors stayathome order restrictions put place,True
 inhaling steam water mixed salt kills virus causing covid,False
 judge says mothers covid washroom worries unwarranted,True
 video showing hundreds frogs sold back truck viewed tens thousands times multiple posts facebook twitter youtube alongside claim taken china country lifted coronavirus lockdown,False
 new coronavirus registered,False
 thunder bay district health unit confirms th covid case city district,True
 essential manitoba workers need child care able find spots online starting friday,True
 ronaldo isnt turning hotels hospitals coronavirus patients,False
 people covid moved kitchener longterm care home hospital,True
 forget even trying use macrolide like azithromycin start least minimum days covid times prescribing azithromycin twice day whereas mic levels justify day prescription,False
 stop enjoy pain next days make tick calendar every day feel urge postpone min throw away packets garbage corona excuse enough visit shops get safety near ones,False
 million people across country currently living local restrictions infection rates increasing many areas takes closer look effectiveness local lockdowns read latest,True
 face masks fewer seats expect travel restrictions lifted,True
 overcrowding vulnerable population make covid big worry first nations,True
 people die covid bc number cases province tops,True
 us government using cover coronavirus pandemic remove endtoend encryption officials would able listen everyones calls see everyones private messages,False
 social distancing works preventing infectious diseases,True
 breakdown cases states real time please see currently lagos fct ogun ekiti oyo edo bauchi osun total confirmed cases,True
 coronavirus simply common cold,False
 chloroquine effectiveness proved,False
 epidemic stopping marseille one french largest cities,False
 phrase attributed president community madrid isabel daz ayuso allegedly said deaths coronavirus fault doctors mine,False
 approach issue carefully nations pressured loosen covid related rules,True
 meili calls allparty committee first presumptive covid case saskatchewan,True
 entire families fall sick delhi chemists talk shortage anti viral medicines like fabiflu difficult get medicines kejriwal asks quarantine home system follow govt exists paper,False
 atlantic beef products seeing increased demand alberta plant closure,True
 speech spanish king felipe vi coronavirus plagiarized book palmeras en la nieve las palmeras,False
 scientists united states discovered coronavirus cure works percent,False
 unprecedented times could mean unprecedented options table aid provinces,True
 heart conditions like myocarditis associated cases severe cardiac damage rare occurred even young healthy people cdc working understand covid affects heart organs learn,True
 good question case numbers preceding hour period,True
 pandemic pandemic yellowknifes sanitation workers keep working,True
 video italian politician sara cunial blasting bill gates vaccine criminal speeches parliament viewed tens thousands times facebook youtube,False
 little information currently available changing lives refugees amp migrants amp deal difficulties survey aims inform amp support policy makers amp practitioners better support refugees amp migrants,True
 video portugal proves deaths due covid coffin alleged victim sand rocks body,False
 niagara police launch covid related probe councillor attended meeting tests positive,True
 claim fox news said trump tested positive covid,False
 covid ontario nd coronavirusrelated death appears community transmission,True
 doctors medical suppliers urge public hoard steal protective gear,True
 contact ban germans muslims still gather dont pay fines germany,False
 ontario conducting far fewer covid tests promised cases keep climbing,True
 together help stop spread coronavirus learn ways protect others,True
 even without ny historical bump however reported deaths would still quite high around,True
 american scientists developed cure coronavirus,False
 inhaling steam boiled water dissolved salt effective cure covid disease caused novel coronavirus,False
 philippine education secretary leonor briones shown quoted saying classes resume aug amid covid pandemic die die,False
 new york governor andrew cuomo rejected buying recommended ventilators pandemic established death panels lotteries instead chance buy ventilators low price turned,False
 quarantine last end may ukraine,False
 dr heather morrison answers kids questions covid,True
 clean semen cure covid disease caused novel coronavirus,False
 china throws us journalists country,True
 remember specific cure trial drugs show promising results yet validated use nigeria use hydroxychloroquine limited clinical trials please avoid selfmedication,True
 rt new cdc amp academic partners narrow timeline limited community transmission likely started,True
 tamil nadu government approves thanikasalam siddha medicine treatment covid,False
 rt practice everyday clean fruits amp vegetables home gently rinsing cold runni,True
 video featuring aerial shots futuristic skyscrapers giant bridges landmarks shared thousands times facebook claims shows wuhan central chinese city novel coronavirus pandemic emerged december,False
 since coronavirus drop pediatric ed visits among commonly delayed diagnoses,True
 tools toolbox yukon declares state emergency covid pandemic,True
 claim indias ministry home affairs made punishable offense citizens publish posts social media novel coronavirus shared repeatedly facebook twitter whatsapp,False
 france found middle coronavirus catastrophe,True
 homemade masks prevent spread coronavirus,False
 coronavirus dogs deployed helsinki airport sniff virus,True
 pandemic number deaths evidences says ostap stakhiv,False
 amid coronavirus crisis italys streets filled discarded printed cash seen photos circulating social media,False
 new liquor restrictions nwt limit purchase per day,True
 new report found people years age died februaryjuly deaths occurred among black hispanic american indianalaska native persons learn,True
 great idea mass steam inhalation,False
 covid lockdown already affecting greenhouse gas emissions,True
 two cases considered recovered covid brings total number active cases,True
 covid heres whats happening around world march,True
 hospitals tackle backlog nearly surgeries delayed pandemic,True
 saddam hussein explains coronavirus,False
 photo shows bodies covid victims,False
 posts shared hundreds times whatsapp facebook claim hair salons responsible almost percent coronavirus deaths,False
 united kingdom woman tried coronavrus vaccine died,False
 photo deer ootycoimbatore road current coronavirus lockdown,False
 doctors including covid suspect death certificates hospitals receive brazilian reais registered covid death,False
 florida broke new yorks day average record cases per million population today testing capacity obviously much much greater spring however still stunning see record fall,True
 two people considered recovered covid means active cases covid new zealand managed isolation quarantine,True
 homeopathic product oscillococcinum protects covid,False
 right plan right time high marks governments pitch restart sask economy,True
 images show congress party expresident rahul gandhis interaction migrants preplanned photoop,False
 day isolation healthcare workers returning canada,True
 manitoba flour mill operates around clock meet rise demand due covid isolation,True
 nwt deputy chief public health officer hired task force created help enforce covid protocols,True
 cra extends tax deadline citing meaninglessness money,False
 moving new phase many us heading back work school first time stay healthy stay safe new zealand,True
 purported advisories urging residents stay indoors national air force helicopters spray disinfectant homes kill novel coronavirus circulated online sri lanka philippines,False
 science clear meharrys dr james hildreth says despite cdc backtrack covid airborne,False
 heres nwt communities preparing covid,True
 coronavirus case confirmed istanbul medical school hospital,False
 nb covid roundup higgs steps plea caution new cases reported,True
 racism still much alive canada stereotypes around coronavirus spread warn,True
 globally million reported cases amp deaths,True
 around someone someone health department may check health phone number changes tell health department amp doctor learn,True
 pleased share today friday september th participants enrolled cove phase study mrna find trial check back next friday evening updated enrollment number,True
 japanese asahi shimbun tv usa caught covid wuhan according american cdc,False
 hotmic conversation journalists white house used state journalists know joke coronavirus hoax,False
 letter logo aldi claims supermarket encourages people buy animal products cause pandemics,False
 us senator lindsey graham says president trump probably knows medicine specifically viruses socalled scientists nih cdc,False
 screening officer torontos pearson airport tests positive covid,True
 video china shows people fleeing coronavirus quarantine,False
 quebec ready contain spread coronavirus hit province health director says,True
 mitch mcconnell said wanted states go bankrupt instead federal government providing relief today thom tillis agreed,False
 need know covid alberta wednesday april,True
 nunavik cases covid,True
 obama dr fauci visited wuhan lab,False
 gilead sciences announced may new medicine covid ready next week,False
 corona transmission stopped staying silent days,False
 video kids italy yelling stars assuming dead mother,False
 new cases lagos kano ogun bauchi kaduna fct sokoto katsina borno nasarawa adamawa oyo confirmed cases nigeria discharged deaths,True
 vancouver police investigate alleged racially motivated attack elderly asian man dementia,True
 says rwanda nz fighting covid right way update,True
 former iraqi president saddam hussein talks coronavirus,False
 new local restrictions announced northeast england including pm curfew bars pubs ban people mixing others outside household get story,True
 costa rica red cross walmart giving emergency funds covid,False
 university hospital vienna found ibuprofen speeds spreading coronavirus,False
 cases moreover goi fasttracked approval testing kits clinical trials vaccine amp medicines meanwhile people contribute towards controlling,True
 strong garlic soup cure wuhan virus,False
 covid covid folks would think people charged world health organization facts figures would top,False
 quebec couple cleared coronavirus headed home quarantined japan,True
 un climate summit postponed covid,True
 report outbreak idiocy spreading times faster coronavirus,False
 special military helicopters spray pesticide coronavirus skies country,False
 protein cure covid,False
 travelers uganda euuganda business summit scheduled early march refused go quarantine,False
 ontario reviewing ethical guidelines gets care covid cases overwhelm system,True
 whatsapp message suggests holding breath seconds drinking water every minutes fight coronavirus,False
 news humans allowed temporary lockdown see animals permanent lockdown,False
 ncov old already cure,False
 friday people swabbed twohour period new world new plymouth testing centre manurewa people swabbed yesterday people tested yesterday popup clinic christchurch,True
 japanese study reveals covid mortality lower flu,False
 brazilians lighting candles pm modis call stand solidarity coronavirus,False
 images man dressed hospital gown seems run away jumping wall building according caption man reported gone health center heal wound hand assured admitted covid going connect ventilator decided jump second floor escape,False
 pm th march confirmed cases death breakdown cases states real time please see currently lagos fct ogun enugu ekiti oyo edo bauchi osun rivers benue kaduna,True
 chinese president xi jinping visited mosque amid coronavirus outbreak asked people muslim community pray present crisis,False
 doctors recommend carbon filter face masks prevent coronavirus spread,False
 queens coronavirus broadcast strikes dignified tone despite seinfeld zoom background,False
 video girl collapsing store affected coronavirus,False
 alberta government looking low interest credit struggling oil gas companies,True
 field hospital built football stadium paulo brazi receive covid patients empty,False
 sick passenger removed westjet plane winnipeg flight vancouver,True
 kingston asks province local flexibility lifting covid restrictions,True
 brazilian regulatory agency anvisa labeled ivermectin controled substance cheap helps save lives,False
 viral message claiming disinfection conducted using helicopters poland,False
 video shows bats main source coronavirus many roofs hubei district,False
 city councillor defends decision go caribbean cruise covid crisis,True
 fad theres real value eating local pandemic,True
 shaw temporarily lays nearly employees,True
 government columbia bill ready close whole country eight days,False
 date severe covid patients around world received ecmo part therapy rate survival hospital discharge,True
 rt pandemic impacting fight aidsfree generation remain dedicated respo,True
 south africa marks freedom day coronavirus highlighting racial disparities,True
 indian ruling party bjps members burn kolhapur airport night candle light vigil organized proclaim unity fight covid,False
 panicbuying causing food shortages wood buffalo food bank,True
 sweden zero lockdown worse shape denmark norway lockdown,False
 status quo open childcare facilities manitobas reopening plan offers next steps,True
 record compile current hospitalizations states dc variations states count covid patients numbers measure strain hospital system record confirmed suspected covid hospitalizations,True
 access tools act accelerator facilitation council facilitates work actaccelerator political leadership amp advocacy collective approaches solutions global interest mobilize resources,True
 one note hospitalizations data users planning backfill older data cache screenshots regularly take state public health websites,True
 alcohol kills coronavirus,False
 manitoba businesses granted tax filing extensions cope covid impact province,True
 video shared facebook showed current situation china battles second wave coronavirus infections,False
 scientists say newly developed nasal spray help fight covid,True
 says coronavac vaccine produced sinovac biotech hasnt tested anywhere world brazil,False
 study cdc proves face masks prevent spread virus,False
 spanish ministry interior closing madrid,False
 webqoof recap tiss prof falsely targeted ramdevs covid cure,False
 covid need know states emergency,True
 covid outbreaks stabilized ns longterm care homes says province,True
 coronavirus boe warns recent case increases could hold back economy,True
 case coronavirus confirmed cali colombia video shows doctors treating patients bus station,False
 image cop punishing lockdown violators india,False
 coronavirus whats happening canada world april,True
 covid rips bandage open wound nursing home system,True
 graphs comparison deaths different countries allegedly attributed european report blames government spain deaths coronavirus,False
 planning visiting family friends weekend protect wear mask stay least feet away people dont live wash hands often,True
 mental health worries covid,True
 nunavikwide curfew effect first case covid,True
 claimed israelis discovered vaccine coronavirus deaths,False
 italys pm tries manage expectations regions eager reopen,True
 priorities saving lives protecting health first minister scotland nicola sturgeon warns cases rise country tipping point get latest new restrictions,True
 given shortage n respirators global outbreak important understand difference n respirators surgical masks intended protect healthcare workers learn,True
 french member parliament dominique da silva said hopes coronavirus kill people older,False
 rt natural experience many emotions getting help assist finding ways cope,True
 google employee bengaluru karnatakas fifth coronavirus case,True
 time covid restrictions lifted intervals morrison says,True
 gov newsom puts coronavirus bounty straying senior citizens,False
 spray could protect coronavirus outbreak,False
 drinking garlic onion lemon ginger drink cures covid,False
 exercising good judgment police chief frustrated weekend parties ignore physical distancing,True
 weve got give american public rough estimate long think going take based mostly south korean model seems trajectory thankfully italian model,True
 book end days predicted current coronavirus outbreak,False
 vladimir putin accused rest leaders plan reduce world population,False
 apocalypse sudbury cashier says covid panic buy,True
 says longstanding food drug administration regulations created barriers private industry creating test quickly coronavirus,True
 says g law passed everyone distracted coronavirus pandemic lists symptoms associated g exposure,False
 alkaline diet prevent coronavirus infection,False
 percentage lab specimens testing positive decreased nationally last week latest report notes slight increases southeast pacific northwest learn,True
 last picture indonesian dr hadio alo bidding farewell family,False
 hospitals advising people wear gloves petrol pumps,False
 people died covid waterloo region positive cases rise,True
 senate majority leader mitch mcconnell may claimed clearly obama administration leave trump administration kind game plan pandemics,False
 let get straight virus new yet lab created patented development since,False
 still standing within metres could cost k new bylaw tory says,True
 winnipeg man says told hospital covid test results could take days,True
 dcgi gives nod bharat biotech conduct phase amp ii human clinical trials develop indigenous vaccine covid,True
 nb covid roundup province braces next big wave coronavirus,True
 young people greater chance killed hpv vaccine covid,False
 poll finds americans say drink corona beer virus,False
 really wonderful onechild families move together covid,True
 photo dozens men praying neighbouring rooftops shared hundreds times facebook twitter alongside claim shows muslim worshippers india praying together defiance countrys covid lockdown,False
 canadian government scolds citizens fully embracing halfmeasures,False
 new strain virus already patented bill gates funds institute holds patent bill gates predicted outbreak million deaths,False
 chinese government burning people infected coronavirus,False
 covid claims lives ottawa nursing homes,True
 new alcoholfree sanitizer developed dedan kimathi university kenya,False
 video shows man rescued alive inside tomb caption states buried alive declared dead covid,False
 total laboratories initiated independent testing covid details visit,True
 coronavirus wetherspoons reveals staff caught covid since pubs reopened,True
 today three people hospital covid one isolation ward north shore hospital two icu north shore waikato hospitals,True
 north carolina one four states hasnt opened gyms,True
 five person healed morocco chloroquine,False
 video bats miami roof viral coronavirus source china,False
 although americas mostaffected region reported lowest number cases deaths latin america total per capita basis,True
 disney world employee realizing forgot put food goofy locked,False
 premier john horgan urges british columbians part covid,True
 irans deputy health minister year flu cases caused death people population fourth us population last year million flu cases resulted deaths yet nobody restricting travel,False
 brings total number tests completed date covid case south korea continue receive analyse information traveller recently tested positive upon arrival south korea,True
 federal government fired thousand public servants received illegally emergency covid allowance,False
 doctor delhi hospital prescribes list preventive medicines covid,False
 quebec man quarantined aboard cruise ship tests positive covid,True
 nonsurgical masks may help prevent spread covid says manitobas top doctor,True
 va democrats authorized early release inmates incarcerated violent offenses,True
 says governors michigan new york nevada issued orders banning prescription hydroxychloroquine patients covid,False
 data show period decline hospitalization rates begun increase recent weeks help slow spread covid stay feet apart wear mask wash hands often,True
 children immune almost immune covid therefore risk school reopenings,False
 rt covid act tool help leaders communities understand pandemic affect regions across country,True
 train carrying vaccines inscription covid,False
 need know covid bc april,True
 ameera altaweel former saudi princess philanthropist partnered world health organization give covid relief money social media,False
 today patients across india,True
 gujarat cm vijay rupani said government provided ration million people lockdown,False
 nyc man drops dead middle street suspected coronavirus,False
 facility critical mechanism joint procurement pooling risk across multiple vaccines whatever vaccine proven safe effective countries within facility able access,True
 facebook posts claiming show vintage photographs taken spanish flu pandemic years ago shared thousands times africa asia united states,False
 global quarantine ecuadorian government given weekly bonus family food medicine,False
 great news virus vaccine ready able cure patient within hours injection hats us scientists right trump announced roche medical company launch vaccine next sunday millions doses ready note message requires confirmation,False
 new modelling reportedly shown london two three days behind hotspots north west north east,True
 ontario lost jobs march dire figures may still way,True
 face masks reduce natural immunity cause body produce cortisol response stress due reduced air oxygen flow,False
 ontarios covid testing underestimates spread virus,True
 three photos show coronavirus hospitals china,False
 image claiming mosquitos spread coronavirus,False
 pm update published us completed tests least people yesterdays total note track tests state reports states report negative tests details see,True
 true heroes public thanks liquor store employees essential service,False
 nio jess hospital left without covid care children young people madrid,False
 hope families fret covid hits gimli care home,True
